year,player_0,pos,college,weight_0,forty,vertical,bench,broad,threecone,shuttle,Height,round_0,pick_0,side,position_0,overall,team_1,pos_rk,grade
0.11764705882352941,0.2865074958356469,0.0,0.2204724409448819,0.6631578947368421,0.06428571428571428,0.03773584905660377,0.0,0.017241379310344827,0.08854166666666666,0.1323529411764706,0.5294117647058824,1.0,0.4453125,0.0,0.0,244,0.05555555555555555,0.7647058823529411,0.6714285714285714
0.11764705882352941,0.7376457523598001,0.19047619047619047,0.06692913385826771,0.31052631578947365,0.05714285714285714,0.018867924528301886,0.0,0.034482758620689655,0.0,0.22058823529411764,0.0,0.6666666666666666,0.41796875,0.5,0.2222222222222222,145,0.3055555555555555,0.3529411764705882,0.3142857142857143
0.11764705882352941,0.44308717379233764,0.19047619047619047,0.8070866141732284,0.5526315789473684,0.2857142857142857,0.018867924528301886,0.37777777777777777,0.017241379310344827,0.22395833333333331,0.14705882352941177,0.058823529411764705,0.16666666666666666,0.54296875,0.5,0.2222222222222222,126,0.6944444444444444,0.37254901960784315,0.5857142857142857
0.11764705882352941,0.2082176568573015,0.38095238095238093,0.3543307086614173,0.6,0.40714285714285714,0.3773584905660377,0.13333333333333333,0.39655172413793105,0.6354166666666666,0.27941176470588236,0.47058823529411764,1.0,0.8203125,0.0,0.38888888888888884,245,0.7222222222222222,0.13725490196078433,0.45714285714285713
0.11764705882352941,0.9175458078845087,0.2857142857142857,0.003937007874015748,0.010526315789473684,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50390625,0.5,0.3333333333333333,74,0.38888888888888884,0.21568627450980393,0.18571428571428572
0.11764705882352941,0.8639644641865631,0.09523809523809523,0.07874015748031496,1.0,0.9071428571428571,0.6415094339622641,0.2888888888888889,0.5689655172413793,0.8385416666666666,0.7647058823529411,0.11764705882352941,0.3333333333333333,0.3125,0.0,0.5,16,0.19444444444444442,0.0196078431372549,0.5714285714285714
0.11764705882352941,0.8750694058856192,0.09523809523809523,0.1377952755905512,0.9210526315789473,0.41428571428571426,0.22641509433962265,0.5333333333333333,0.39655172413793105,0.8645833333333333,0.4117647058823529,0.47058823529411764,0.16666666666666666,0.10546875,0.0,0.2777777777777778,123,0.0,0.27450980392156865,0.6
0.11764705882352941,0.6937812326485286,0.2857142857142857,0.13385826771653542,0.23157894736842105,0.42142857142857143,0.4528301886792453,0.2,0.4482758620689655,0.33854166666666663,0.4338235294117647,0.23529411764705882,0.16666666666666666,0.2734375,0.5,0.3333333333333333,114,0.0,0.1568627450980392,0.19999999999999998
0.11764705882352941,0.4494725152692949,0.19047619047619047,0.3110236220472441,0.5052631578947369,0.03571428571428571,0.07547169811320754,0.3111111111111111,0.05172413793103448,0.020833333333333332,0.1764705882352941,0.0,0.3333333333333333,0.3359375,0.5,0.05555555555555555,27,0.4444444444444444,0.0392156862745098,0.12857142857142856
0.11764705882352941,0.2529150471960022,0.19047619047619047,0.0826771653543307,0.631578947368421,0.41428571428571426,0.0,0.11111111111111112,0.0,0.0,0.0,0.23529411764705882,0.6666666666666666,0.55078125,0.5,0.2222222222222222,133,0.8333333333333333,0.1764705882352941,0.15714285714285714
0.11764705882352941,0.4111604664075514,0.47619047619047616,0.38976377952755903,0.3684210526315789,0.5785714285714285,0.0,0.24444444444444446,0.0,0.0,0.0,0.23529411764705882,0.6666666666666666,0.5546875,0.0,0.5,138,0.25,0.0784313725490196,0.39999999999999997
0.11764705882352941,0.8992226540810662,0.14285714285714285,0.1889763779527559,0.09999999999999999,0.3071428571428571,0.3962264150943396,0.15555555555555556,0.08620689655172414,0.0,0.0,0.3529411764705882,0.5,0.04296875,0.0,0.16666666666666666,41,0.16666666666666666,0.0784313725490196,0.15714285714285714
0.11764705882352941,0.08300943920044421,0.0,0.24803149606299213,0.5421052631578948,0.06428571428571428,0.3584905660377358,0.0,0.3620689655172414,0.296875,0.0661764705882353,0.1764705882352941,0.0,0.2265625,0.0,0.0,78,0.75,0.21568627450980393,0.15714285714285714
0.11764705882352941,0.8406440866185453,0.2857142857142857,0.09842519685039369,0.07894736842105263,0.4714285714285714,0.3773584905660377,0.5777777777777778,0.3275862068965517,0.2708333333333333,0.07352941176470588,0.0,1.0,0.703125,0.5,0.3333333333333333,204,0.8333333333333333,0.6274509803921569,0.9285714285714285
0.11764705882352941,0.19433647973348142,0.3333333333333333,0.2795275590551181,0.29473684210526313,0.15714285714285714,0.07547169811320754,0.33333333333333337,0.27586206896551724,0.11458333333333333,0.7132352941176471,0.058823529411764705,1.0,0.7109375,0.5,0.05555555555555555,240,0.7777777777777777,0.45098039215686275,0.8857142857142857
0.11764705882352941,0.7021099389228207,0.3333333333333333,0.027559055118110236,0.22105263157894736,0.007142857142857143,0.0,0.0,0.0,0.08854166666666666,0.8676470588235294,0.058823529411764705,0.5,0.203125,0.5,0.1111111111111111,53,0.2777777777777778,0.058823529411764705,0.12857142857142856
0.11764705882352941,0.379789006107718,0.047619047619047616,0.3188976377952756,0.7684210526315789,0.09285714285714286,0.0,0.0,0.0,0.0,0.0,0.3529411764705882,0.8333333333333333,0.59765625,0.5,0.1111111111111111,183,0.0,0.3137254901960784,0.45714285714285713
0.11764705882352941,0.9258745141588007,0.23809523809523808,0.07874015748031496,0.07368421052631578,0.25,0.09433962264150943,0.22222222222222224,0.017241379310344827,0.2552083333333333,0.1323529411764706,0.3529411764705882,0.6666666666666666,0.5703125,0.5,0.05555555555555555,160,0.41666666666666663,0.27450980392156865,0.6
0.11764705882352941,0.8500832870627429,0.09523809523809523,0.21653543307086615,0.021052631578947368,0.47857142857142854,0.660377358490566,0.15555555555555556,0.603448275862069,0.5416666666666666,0.5808823529411765,0.47058823529411764,0.6666666666666666,0.66796875,0.0,0.2777777777777778,159,0.6666666666666666,0.21568627450980393,0.3857142857142857
0.11764705882352941,0.579400333148251,0.09523809523809523,0.18110236220472442,0.4052631578947368,0.5499999999999999,0.22641509433962265,0.0,0.29310344827586204,0.65625,0.6617647058823529,0.5882352941176471,0.8333333333333333,0.671875,0.0,0.2777777777777778,172,0.6388888888888888,0.058823529411764705,0.12857142857142856
0.11764705882352941,0.9666851749028319,0.47619047619047616,0.031496062992125984,0.8368421052631578,0.6857142857142857,0.0,0.35555555555555557,0.0,0.0,0.0,0.11764705882352941,0.3333333333333333,0.32421875,0.0,0.2777777777777778,19,0.41666666666666663,0.0,0.07142857142857142
0.11764705882352941,0.01637978900610772,0.047619047619047616,0.07874015748031496,0.12631578947368421,0.37857142857142856,0.5471698113207547,0.22222222222222224,0.3620689655172414,0.0,0.0,0.4117647058823529,0.3333333333333333,0.01953125,0.5,0.1111111111111111,25,0.1388888888888889,0.09803921568627451,0.07142857142857142
0.11764705882352941,0.31954469739033875,0.0,0.003937007874015748,0.015789473684210527,0.6214285714285714,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.6666666666666666,0.015625,0.0,0.0,163,0.5,0.5098039215686274,0.5571428571428572
0.11764705882352941,0.6721265963353693,0.09523809523809523,0.9133858267716535,0.6842105263157895,0.7214285714285714,0.49056603773584906,0.2888888888888889,0.5172413793103449,0.3333333333333333,0.10294117647058823,0.5882352941176471,0.8333333333333333,0.59375,0.0,0.2777777777777778,178,0.5277777777777778,0.39215686274509803,0.8285714285714285
0.11764705882352941,0.6071626873958912,0.09523809523809523,0.05905511811023622,0.21052631578947367,0.7999999999999999,0.4528301886792453,0.06666666666666667,0.4482758620689655,0.38541666666666663,0.007352941176470588,0.5882352941176471,0.8333333333333333,0.58984375,0.0,0.2777777777777778,176,0.1111111111111111,0.4117647058823529,0.6857142857142857
0.11764705882352941,0.09966685174902833,0.3333333333333333,0.0826771653543307,0.43157894736842106,0.14285714285714285,0.018867924528301886,0.022222222222222223,0.15517241379310345,0.0,0.1323529411764706,0.0,0.16666666666666666,0.546875,0.5,0.05555555555555555,130,0.861111111111111,0.1764705882352941,0.3
0.11764705882352941,0.015269294836202112,0.47619047619047616,0.003937007874015748,0.5842105263157895,0.8714285714285714,0.5283018867924528,0.0,0.46551724137931033,0.3645833333333333,0.5735294117647058,0.23529411764705882,1.0,0.80859375,0.0,0.5,227,0.19444444444444442,0.13725490196078433,0.34285714285714286
0.11764705882352941,0.44336479733481404,0.2857142857142857,0.05511811023622047,0.6842105263157895,0.4928571428571428,0.0,0.022222222222222223,0.0,0.0,0.0,0.23529411764705882,1.0,0.8125,0.5,0.3333333333333333,230,0.25,0.6470588235294118,0.0
0.11764705882352941,0.7040533037201555,0.0,0.0,0.07368421052631578,0.25,0.16981132075471697,0.0,0.10344827586206896,0.26041666666666663,0.375,0.0,0.3333333333333333,0.1171875,0.0,0.0,15,0.4722222222222222,0.0784313725490196,0.35714285714285715
0.11764705882352941,0.14908384230982788,0.14285714285714285,0.07874015748031496,0.34210526315789475,0.15,0.5660377358490566,0.0,0.13793103448275862,0.0,0.0,0.29411764705882354,0.16666666666666666,0.28515625,0.0,0.16666666666666666,128,0.3333333333333333,0.13725490196078433,0.3
0.11764705882352941,0.5727373681288174,0.0,0.023622047244094488,0.05263157894736842,0.15714285714285714,0.3773584905660377,0.0,0.0,0.0,0.0,0.1764705882352941,0.5,0.21484375,0.0,0.0,62,0.5,0.1568627450980392,0.5285714285714286
0.11764705882352941,0.8023320377568018,0.047619047619047616,0.9566929133858267,0.14736842105263157,0.07857142857142857,0.4716981132075472,0.6444444444444445,0.41379310344827586,0.0,0.0,0.3529411764705882,0.5,0.17578125,0.5,0.1111111111111111,38,0.3055555555555555,0.0784313725490196,0.24285714285714285
0.11764705882352941,0.35091615769017215,0.23809523809523808,0.23622047244094488,0.28421052631578947,0.16428571428571428,0.1320754716981132,0.26666666666666666,0.08620689655172414,0.020833333333333332,0.1764705882352941,0.4117647058823529,0.6666666666666666,0.82421875,0.5,0.1111111111111111,143,0.5277777777777778,0.37254901960784315,0.7571428571428571
0.11764705882352941,0.16907273736812883,0.38095238095238093,0.3464566929133858,0.5526315789473684,0.24285714285714285,0.018867924528301886,0.06666666666666667,0.15517241379310345,0.125,0.13970588235294118,0.0,0.0,0.37890625,0.0,0.38888888888888884,81,0.8055555555555555,0.0392156862745098,0.15714285714285714
0.11764705882352941,0.6776790671848973,0.3333333333333333,0.11417322834645668,0.34210526315789475,0.18571428571428572,0.18867924528301885,0.15555555555555556,0.05172413793103448,0.23958333333333331,0.08823529411764705,0.0,0.0,0.375,0.5,0.05555555555555555,79,0.4722222222222222,0.13725490196078433,0.45714285714285713
0.11764705882352941,0.5299833425874515,0.5238095238095237,0.2992125984251969,0.19999999999999998,0.05714285714285714,0.1320754716981132,0.06666666666666667,0.0,0.13020833333333331,0.21323529411764705,0.1764705882352941,0.0,0.38671875,0.5,0.05555555555555555,86,0.6666666666666666,0.11764705882352941,0.17142857142857143
0.11764705882352941,0.4822320932815103,0.0,0.10236220472440945,0.09999999999999999,0.09999999999999999,0.09433962264150943,0.0,0.05172413793103448,0.08333333333333333,0.7058823529411764,0.29411764705882354,0.16666666666666666,0.26171875,0.0,0.0,108,0.5277777777777778,0.39215686274509803,0.32857142857142857
0.11764705882352941,0.5694058856191005,0.3333333333333333,0.06299212598425197,0.15789473684210525,0.06428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.16796875,0.5,0.05555555555555555,33,0.611111111111111,0.0196078431372549,0.04285714285714286
0.11764705882352941,0.9450305385896725,0.47619047619047616,0.3700787401574803,0.4526315789473684,0.5857142857142857,0.32075471698113206,0.06666666666666667,0.20689655172413793,0.5885416666666666,0.7573529411764706,0.11764705882352941,0.16666666666666666,0.72265625,0.0,0.5,131,0.19444444444444442,0.1764705882352941,0.014285714285714285
0.11764705882352941,0.29677956690727375,0.0,0.23622047244094488,0.16842105263157894,0.014285714285714285,0.24528301886792453,0.0,0.48275862068965514,0.0,0.0,0.1764705882352941,0.0,0.51171875,0.0,0.0,82,0.05555555555555555,0.29411764705882354,0.05714285714285714
0.11764705882352941,0.8167684619655747,0.5238095238095237,0.3188976377952756,0.3894736842105263,0.2714285714285714,0.0,0.0,0.22413793103448276,0.13541666666666666,0.7205882352941176,0.058823529411764705,0.6666666666666666,0.12890625,0.5,0.05555555555555555,155,0.027777777777777776,0.11764705882352941,0.32857142857142857
0.11764705882352941,0.2445863409217102,0.2857142857142857,0.027559055118110236,0.7052631578947368,0.3857142857142857,0.20754716981132074,0.24444444444444446,0.29310344827586204,0.0,0.0,0.0,0.0,0.3671875,0.5,0.3333333333333333,64,0.611111111111111,0.09803921568627451,0.08571428571428572
